2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
46676166.666666664,50310434.845629804,47736989.428699955,45607991.586668104,46723379.292730846,47221891.70305677,46972406.7093856,45236191.79799427,49006712.08206092,46992790.697674416,50925360.56158264,46799875.58443617,45107616.07060771,52597191.65473512,46005300.73349633
47260835.0,47081487.17205392,49934522.0422852,47452676.518174954,48152780.94302554,47127752.838427946,46352553.8635507,47935352.041547276,46311058.64850051,47763602.55226261,46530401.24441608,51648114.74760282,48403842.971407555,45111206.79075476,52989395.273023635
46197916.666666664,46293177.27206842,46196391.13810167,48952421.529500596,45420354.7740668,49712615.72052402,47972469.84545797,48159157.41404011,44357189.72672461,47829236.00033583,47702744.097000636,50310149.86924479,48539003.40167326,47662378.97320516,47452327.62836186
47740743.333333336,45956845.91969851,48223569.50067476,47130584.618703485,49900311.39489195,47739749.694323145,46169747.00339238,47186677.11318052,46278625.0097878,46245835.78205021,48793025.68602425,47542499.50075284,51059970.58012319,46361597.87277562,46059287.69356153
48468966.666666664,51046174.80794318,48054892.037786774,47657095.24323158,45847527.504911594,48258192.13973799,47260131.92612137,48544901.504297994,48423311.40866025,49824007.22021661,47273138.16209317,46868854.10888343,47298119.334375285,49980512.374718755,49341046.45476773
48017866.666666664,51702754.02232207,47161304.54340981,48734633.8043361,47083507.97642436,47108023.930131,49757933.47154165,48052355.83810888,49379133.97541305,48997858.2822601,47684610.72112317,49694846.65979872,47012174.31277007,45517630.39476375,47296365.11817441
46124678.333333336,48541639.36802435,49065533.0634278,48515395.318735845,49000751.47347741,45752657.6419214,47504461.10064078,45374829.87106017,48955752.87761334,49139186.466291666,47580065.41161455,46400848.72018385,50143661.85529098,46939052.97606873,47001077.42461288
47185050.0,49213317.87215538,46109721.09761584,48178964.512997515,47733221.021611005,45455217.46724891,47597563.36223143,48244679.44126075,52777357.29386892,45546547.72899001,49269367.740906194,46656970.85347492,46303546.93389721,47247625.28124361,49670932.35533822
49147231.666666664,45180142.0495724,47212753.03643725,47130276.12986733,49556350.68762279,49824244.54148471,46610581.41726348,49980775.42979943,47875899.3031086,48483842.16270674,47175043.07594129,50408038.67184404,48232668.01507769,45895575.782368585,46831103.50448248
46633041.666666664,47403762.86418322,45448941.74538911,45744086.937762916,47656137.524557956,45847092.57641921,47626729.17451941,46140115.50859599,46804271.39613186,46328147.93048443,46821336.94958519,47082211.83928996,49701708.33869633,45821825.52669258,46564622.65688672
49730063.333333336,46434245.54283229,47064752.58659469,48927477.07906375,46801747.544204324,48180882.09606987,50808862.60836788,46238115.1504298,48602655.2345157,47471238.68692805,48537140.23611998,47939049.845471114,46250841.22460237,48912234.60830436,48445177.04971475
46016968.333333336,55213661.40020293,46977899.235267654,46936383.345917374,45757635.55992141,46958527.51091703,49280627.59140596,47032720.37965616,47344935.40051679,46317244.56384854,48279823.70772176,46402539.820904985,48724180.38061965,49447710.165678054,48000444.98777506
45586416.666666664,49772509.05928396,47305372.24471435,46761143.35023191,47488627.701375246,47802612.57641921,47591179.38183189,45405044.77077364,48887926.55234516,46719949.62639577,48378617.102744095,47728098.89848641,47084752.229475036,48392910.61566783,48875853.3007335
47984333.333333336,48814325.26453109,47100369.00584795,46588071.40545788,46692138.50687623,46371475.982532755,46981990.31285337,51995297.277936965,49581252.93242502,47578503.90395433,49301041.799617104,47882380.537285045,47278477.52137538,56348465.94395582,46605085.57457212
48014990.0,46910975.67763444,48120043.049932525,47940276.12986733,49169535.48133595,48131994.23580786,46356046.92800603,47668202.90114613,47622457.91245791,48603047.603056,46909984.84365029,53004005.95926777,46054781.64935184,46104626.71302925,48342735.12632437
48452215.0,51538162.05247137,49009634.50292397,47483944.55830008,52052340.864440076,46426575.895196505,47324105.84244252,45553378.40257879,46304718.502858035,47977182.43640333,47959839.66177409,47612369.442903556,47603315.25236738,48466654.735119656,50322810.10594947
47497145.0,48839643.426583566,46621888.21412506,47189121.99331248,45061433.20235756,45975499.563318774,47036756.502073124,46638758.95415473,50195379.37514681,48199542.439761564,52521749.36183791,48789503.92265631,45293710.58196194,45753789.118429124,48264860.63569682
45920291.666666664,44779543.41208871,52938266.98155645,48618432.747276455,47412160.11787819,48144425.327510916,47083733.50923483,45767512.53581662,47619658.60151906,47154588.19578541,46881819.55966815,45648556.24058959,46165299.255309366,47131174.064225815,46195062.75468623
50192908.333333336,45403264.241194375,50596547.458389565,46655066.3358861,49509951.001964636,47514958.951965064,47978219.93969092,49392806.23209169,47992295.82648187,48045600.70523046,46973356.732610084,46503298.99358111,53820754.80371426,45871731.43792187,46375810.9209454
46627291.666666664,47496331.35236991,47436953.44129555,47294160.284758925,47701443.33988212,46191510.04366812,46264719.18582737,47215351.36103152,49305255.65734868,48844262.44647805,47929246.171027444,49826030.58879467,47282691.91872759,46528354.46921661,49196705.78647107
49677326.666666664,48743672.99608639,48619545.65901934,46497924.71146586,46256787.81925344,46284033.18777292,45928101.20618168,46325598.280802295,47495326.129512176,47330018.47032155,47920644.86279515,50707091.687138446,45735705.61735773,46462399.2636531,46857422.982885085
44840741.666666664,47746179.15639948,46031456.36527216,44847038.07571999,47163938.11394892,47927763.31877729,47237076.06483226,49370124.57020057,47119022.78599953,51043478.29737218,47313848.11742183,45854928.28274824,48014295.30201342,48501844.95806914,51507396.90301549
47009686.666666664,47786486.44731121,50743142.15024741,45887161.29867328,47473647.347740665,46228291.70305677,49382633.81078025,46944033.09455588,45776690.94041187,46617273.10889094,45640145.1818762,47641148.26848403,47670137.90567252,48419284.10717938,47279453.95273024
46593763.333333336,47833328.01855341,46070011.24606388,46437476.000431456,50814839.88212181,50039512.66375546,46223157.74594799,49197129.65616046,46676798.99772923,47924485.769456804,48494612.44416082,48243392.50336794,47152998.98869173,48009953.97831868,47269048.08475958
47511918.333333336,46738253.543991886,48235399.235267654,47858892.2446338,45857595.677799605,50400999.126637556,49485389.182058044,50020830.94555874,47608001.72265288,46456804.634371586,46126688.73643906,47786834.93145257,47949613.864116944,54538796.27735733,48187351.26324368
48657821.666666664,44459024.49630381,48866067.25146199,49167081.35044763,52273963.65422397,50342654.148471616,46532829.92838296,52753943.40974212,47613930.780674964,46538817.8994207,48633706.126356095,47398771.693478085,49798778.155741476,46970974.63694007,51923121.434392825
49488083.333333336,46959015.79939122,46328235.4925776,45597458.74231475,48234115.913555995,52939096.069869,49355002.82698832,48885487.106017195,46334567.37921854,47244657.87927126,46298966.97511168,52094855.37681274,48268079.43366737,47463030.43567192,49284430.317848414
47093396.93333333,46504594.86882157,48138126.405757986,46990742.27159961,50014595.2848723,46305659.38864629,47185920.65586129,48485296.38252149,46062331.06256362,46106874.41860465,47995287.97064454,46546339.64656471,46889270.938677944,48290534.87420741,45103838.63080685
48353043.333333336,45862564.139730394,47748300.71974809,47543555.17204185,45713000.15717092,46930371.1790393,48802509.42329438,47520111.03151862,47192259.80737609,49314468.97825539,46267259.891512446,46743749.99603772,47496773.926634185,47501227.24483535,48936546.04726976
46682501.86666667,48128130.16379185,45643645.97390913,49077706.82774242,47642014.73477407,47315624.45414847,46215277.987184316,45472696.09598854,47164296.4529011,46823991.268575266,45469677.72814295,47598506.22077819,47337858.23296865,47276909.38842299,49944384.67807661
45298951.666666664,47993946.94883317,48637746.28879892,53217047.78341064,47463659.135559924,45753862.00873362,46491933.66000754,48309335.6017192,46306722.26137342,47856666.106959954,48848991.00191449,47739092.638085425,46083469.706720605,52083281.857230514,47041035.04482478
50667946.666666664,52634245.54283229,46350882.95096716,50228067.0909287,48068180.746561885,46434557.31004367,46640310.026385225,51847114.971346706,49348172.515856236,47263779.69943749,46707827.05807275,46589950.867739126,48790459.68557507,49649532.62425854,46148601.46699266
48009676.666666664,45604980.43194666,49903092.66756635,46615008.089742206,46812691.55206287,46833383.406113535,46514895.40143234,47312097.06303725,48088248.37522512,47600610.36017127,48377432.1952776,47333932.16578176,47364253.930311665,48441099.52955615,45896666.666666664
49422648.333333336,48191874.18466444,47002019.793072425,48862295.32952216,48229996.070726916,46163322.27074236,46668167.2823219,45765844.48424069,47033760.0814345,48644704.89463521,48248091.193363115,47427499.928678975,48647399.09901627,46961280.42544488,48083949.47025265
46935670.2,46171340.774025224,47810053.98110661,47996003.6673498,46624408.64440078,46608113.537117906,47098262.344515644,46822209.88538682,48286315.08887323,47048153.80740492,47472448.94703255,47390054.67945162,47587764.089362875,45914614.4405809,48743093.724531375
46460953.333333336,47719060.73343963,46930926.675663516,48503436.52248948,46825827.11198428,45776534.49781659,47540056.539766304,47624730.479942694,46337759.76822489,48181932.66728234,47425827.21761327,46490046.754893415,47854816.58545555,47153088.729801595,48014003.2599837
47389586.86666667,50544716.62559791,46792595.59154296,46113623.12587639,47518040.27504911,47526580.7860262,47914369.58160573,48999273.925501436,46367907.88505207,46823827.554361515,48591041.00191449,48798171.01196608,49516031.99411602,45600169.768868886,49318875.30562347
48300240.0,51571516.16176257,47171600.31488979,46728420.882321216,50316735.756385066,45855178.16593886,47471590.65209197,48652372.06303725,47460807.297784045,47735720.023507684,48448663.84811742,48318367.54100959,47152243.26560633,46055785.43669462,47952759.771801144
45341616.666666664,47599933.3236701,47988259.109311745,49792527.23546543,45812311.39489195,48398492.57641921,49567189.973614775,47320578.43839542,45776336.230522275,48779675.22458232,47451697.51116784,48366094.777716145,47306895.283626,47736148.49662507,46966598.207008965
49699500.0,45833817.944629654,49406974.80881692,48904668.320569515,48599245.57956778,46263197.37991267,47320878.25103656,45640259.670487106,47834895.5602537,47955086.15565444,45333769.14486279,47826464.85458436,45940348.4416659,50899775.00511352,46601755.76202119
50855996.666666664,45920982.751123354,48332848.62798021,51215966.993851796,45703616.89587426,49559924.017467245,48829451.56426687,44899826.28939828,47611581.23874403,49816356.30929393,47192257.49840459,46057192.32902766,47891388.397536084,47289000.81816322,47905132.84433578
46373116.666666664,48005102.188723005,48349248.76293297,46441982.526156835,45279737.72102161,47903944.104803495,47242251.22502827,48406593.83954155,49619446.40200454,48076679.53992108,46500492.18251436,48727549.72660274,47269152.339799576,47384890.57066885,47755977.1801141
47512298.333333336,49555927.11987244,46369265.63202879,46150045.30255636,47378588.4086444,47536676.8558952,47450762.344515644,50159203.08022922,47345575.91418056,47003025.77449416,47262555.83918315,47989245.5820588,47245626.551438816,46625168.74616486,48411978.81010595
44371540.0,48114065.80663864,47934024.96626181,46391070.175817065,47554902.75049116,47802586.026200876,46970912.174896345,45998662.249283664,49850689.186438024,50802088.321719415,47566513.24186344,46611181.5516285,48164269.007998526,47142364.491716094,45689409.942950286
46011413.333333336,47414292.100304395,49177118.75843455,46614066.5731852,49062788.80157171,46991345.851528384,47510432.529212214,47823595.09312321,53251248.923341945,47473094.71916716,47380534.46075303,48328308.899278864,47751565.689068675,47785351.81018613,56911020.37489813
45141723.333333336,47434218.002609074,45764172.28969861,54743990.93948873,46488275.16699411,48763834.061135374,49681748.13418771,50244311.425501436,53482630.17774646,49133469.90177147,48857834.333120614,46486754.89341469,46449504.82669854,45994965.228063,45453514.262428686
48076933.333333336,46372162.632265545,49627047.23346829,47848387.57415597,47559079.68565816,47747240.17467249,45802300.226159066,48778927.29226361,46457882.70299898,48424253.31206448,47646358.48755584,47843515.33402013,47895355.33694953,49066272.24381264,47859189.89405053
47723331.666666664,46650598.63748369,53844925.77597841,48964844.13763348,50961130.805500984,47429687.33624454,49273834.338484734,48112151.68338109,48255489.09247514,48746882.71345815,50276537.97064454,52759263.016086854,46621820.35487726,51195731.35610554,46506614.50692747
45556075.0,47786769.09697057,54381990.55330634,44690226.944234714,47475521.61100196,47236692.68122271,45407323.784395024,51004326.64756447,46023393.62618432,47070602.804130636,49665028.717294194,46388396.86187495,46470382.458398454,47756109.63387196,47269806.03096984
48857400.0,46668670.82185824,48105898.560503826,48903819.43695394,46394353.6345776,47626047.161572054,47644292.31059178,49508874.46275072,48831418.83955838,46741683.3179414,47189041.95915762,47628956.335684285,45448028.86825412,48052254.03968091,47203701.71149144
47298650.0,48828047.543122195,45778807.91722897,52714314.529177,45901186.64047151,48127310.917030565,48982899.54768187,49098658.66762178,47435371.54490643,47422662.24498363,46008255.42437779,48484087.487122595,47094050.1976648,47987915.72918797,48768885.085574575
47880345.0,47016582.11334976,47682105.2631579,56212687.95167727,48811746.95481336,48863806.11353712,45505118.733509235,46646028.83237822,45664696.7034688,47069484.5101167,47992102.744097,47026850.78056898,46462586.19104532,48107833.91286562,47121082.31458843
47271681.666666664,46913773.01058124,46803756.18533513,46173715.888253696,45231370.33398821,45670354.58515284,47637328.496042214,46600466.51146132,47254934.61749276,49852882.20972211,47459569.24058711,46748519.692527145,49002348.07391744,47441102.47494375,45219168.70415648
45026166.666666664,46961682.852587335,47980125.95591543,48342055.873152845,49206288.80157171,46653901.31004367,46020401.43234075,48155174.606017195,46235443.583118,48996217.78188229,46244901.180599876,45670189.49203582,48700411.87827526,46585566.578032315,51439266.50366748
47305565.0,50029902.88447601,49118876.51821862,49724863.55301478,46563021.61100196,48026215.72052402,48254062.38220882,48668997.13467049,47442417.97823193,47223655.44454706,46025268.02807913,46836353.91076948,47056972.51080261,46617074.04377173,46829683.78158109
46306751.666666664,51114960.139150605,47716177.46288799,46621242.756984144,46184896.85658153,47336875.1091703,51892505.65397663,47500081.48280802,46985063.94174301,47972714.297708005,48214446.394384176,49741069.022901975,47709247.14535258,46756876.661894046,48606630.80684596
46427566.666666664,48569753.58747645,49257839.63112911,47845339.35929242,46326308.44793713,50011771.1790393,48014447.794949114,45698437.5,46841263.01777465,49126983.56141382,47076397.574984044,47303679.37237499,49252844.53433851,44621042.299038656,45320700.89649552
46785373.333333336,48281785.76605305,51891695.90643275,48370908.208391756,48909469.5481336,49855764.19213974,51784723.06822465,46505908.84670487,48543990.290501915,50005914.70069683,46215833.918315254,47602303.66907045,46932084.214397356,48632296.993250154,46780984.51507743
48007166.666666664,47631677.0546456,47071798.24561404,45351291.122856215,46488603.14341847,45795350.21834061,48195618.16811157,48761322.528653294,46353409.38062798,45697669.51557384,47518992.50159541,47035998.098106034,46604337.59308633,49751969.72796073,46880718.82640587
46756701.666666664,47557261.922017686,47223261.358524516,53097755.366195664,46552730.844793715,45742218.34061135,49286845.08104033,47003437.5,49145327.695560254,48185981.361766435,48693161.295469046,48001393.137332596,51221679.69109129,54226268.152996525,47795916.87041565
46196825.0,45915468.03884621,46639951.64192533,49149358.21378492,46837537.3280943,48225614.84716157,47353976.63022993,47442411.353868194,46781502.62313053,48166382.43640333,46503174.85641353,47371878.91275062,48245510.7106739,50017901.411331564,47472670.57864711
53201778.6,45787144.51369764,46547403.283850655,48401026.85794412,49263605.10805501,48213344.104803495,47407047.68186958,46536539.219197705,48155274.44992562,47549618.000167914,51865673.26100829,46638407.95625644,45530013.79056725,48832170.1779505,50460391.19804401
48657033.333333336,47751507.46484998,46669322.98695456,50264697.44364146,47239011.78781925,47510668.995633185,45925393.89370524,46230622.31375358,46219743.16811526,47153698.26211065,47742271.059349075,46399794.84903716,45893454.07741105,45721629.16751892,45565879.57620212
47159400.0,47729092.62211915,47218444.66936572,46133815.12242477,46740959.72495089,46647823.58078603,50939571.24010554,52863493.91117478,47435730.16991622,48415205.272437245,50040137.20485003,48122750.70924796,45728218.25871104,48039735.11965637,46100814.99592502
48008116.666666664,47442551.0943615,45140409.35672515,46934649.98382051,48703754.42043222,47449671.615720525,49935132.86845081,46605075.21489971,48804666.823271476,47171967.08924524,47663178.97255903,46884915.12798162,48221310.10388894,45979612.395172834,44569969.03015485
46547866.86666667,47855334.10639223,46839582.77103014,45684757.847049944,48880936.14931238,47088510.917030565,48962238.97474557,48226698.71060172,48816748.884190746,48046544.37074973,47447494.41608168,45929161.58174182,47641761.51512366,47318192.88197996,46979621.84189079
47650456.666666664,46608972.48876649,46904517.543859646,46995321.971739836,46232339.292730846,46213336.24454148,48716601.0177158,48645291.90544412,47325422.441468954,46792129.96389892,47599500.63816209,45160656.945875265,49126393.306978025,44997668.23481285,45921334.96332518
48022511.666666664,45967624.29337585,47132919.658119656,50930667.67339014,47813674.106090374,47340997.37991267,47221683.00037693,47236538.323782235,48458657.99076032,47500139.36697171,47073241.95915762,48072451.06585308,47436810.1498575,48048372.87788914,48196477.58761206
47127564.0,49997170.60443543,46655944.80431849,49336091.03656563,46771233.79174852,47524344.97816594,48028007.91556728,49429448.42406877,52110686.71208206,47445046.729913525,46214424.05871091,45927302.48038672,45010000.91937115,48296894.04786255,46291643.03178484
48788900.0,46214109.29120162,47229682.86099865,49028828.60532844,45987646.3654224,47882873.362445414,46933675.084809646,47199100.10744986,45577172.50019576,46710707.74913945,49060539.24696873,47446706.55360964,47638301.92148571,47864287.17529147,47759740.83129584
46809383.53333333,47984000.75373243,47595429.59964012,48013416.028475896,49727921.41453831,45986862.00873362,48350298.718431965,47456364.61318052,48537012.763291836,45498176.475526825,45840258.45564774,47713816.46723195,45683134.1362508,44933678.66639394,44450009.7799511
47191483.333333336,48679953.61646616,64373516.64417454,54184958.472656675,47335498.03536346,45624169.43231441,46976331.51149642,47997431.94842407,47980952.94025527,48960297.20426497,46167797.54307594,48902238.687693164,47792715.822377495,46237056.821435876,46883872.8606357
47835690.0,48076993.76721264,47684504.04858299,46818879.301046275,46799227.308447935,49935002.62008733,46542207.086317375,47210018.80372493,49114250.25448281,47281180.42145915,50891007.49840459,49766501.30755211,49801731.1758757,50356340.8877071,46922715.566422164
45143888.333333336,48048804.17451805,47602729.4197031,48064603.60263186,45761137.524557956,47564407.86026201,47608593.10214851,47672433.84670487,47107089.71889437,49241547.645034,45103547.383535415,46770597.511688724,45926326.192884065,48530084.88443445,46161302.36348818
47385223.333333336,45152610.523264244,46381222.4471435,45962970.553338364,47182131.63064833,55947602.62008733,47085778.364116095,46230169.23352435,49402038.99459714,46058807.82469986,48535694.00127632,46860110.94381488,49471913.21136343,45085431.58110043,59012839.44580277
46710433.333333336,48715690.67980867,45806340.98065677,45629442.77855679,47321278.978388995,46048558.07860262,48019188.76743309,45005056.41117478,46684518.83172813,52038071.53051801,51007508.77472878,47175200.412077025,52076043.02656983,47218819.79955001,47599910.35044825
45627995.0,52811387.15755907,46563758.43454791,46436522.61891921,46973326.129666016,46757956.33187773,57001961.92989069,47489362.46418338,47650900.47764467,49176483.08286458,46346177.4090619,47405957.68285918,48592226.71692562,47043945.71487012,49528981.25509372
46859161.666666664,46751637.04884766,48951343.90463338,47078345.37806062,44510732.80943026,50423020.08733624,46272125.89521296,46168896.09598854,47300790.85427923,58778503.90395433,48814990.555201024,48060351.85038434,46123076.21586835,52524229.90386582,46468894.86552567
47812123.333333336,47332117.69821713,47327005.35312641,47402409.66454536,50029979.37131631,46296578.16593886,46030459.856765926,47539391.11747851,49999966.32996633,47169282.176139705,48620797.70261647,48101466.043268085,50253013.69863014,49329172.63244017,49011752.241238795
55738511.666666664,48127309.98695463,49135074.22402159,47131886.52788264,50622463.81139489,49630155.45851529,47262436.03467772,46941898.280802295,48904312.11338188,50663638.75409286,46848201.978302486,47305674.07877011,49949017.19224051,47169816.935978726,48062493.887530565
48805160.0,47012077.11262502,46816682.411156096,46909351.741991155,45948698.42829077,48341326.637554586,47046733.8861666,44915341.15329513,47464922.08910814,47519873.327176556,47887296.585832804,48989500.75283303,47113957.89280132,46668002.659030475,52401817.4409128
46166550.0,51507241.629221626,46138468.286099866,47006756.552691184,48317386.05108055,46378218.34061135,48090215.793441385,48552924.4269341,45488477.143528305,46988929.56091008,47433020.89980855,48891607.89285997,46595611.84150042,55565889.75250562,49119514.262428686
47251325.0,45803509.2042325,46622701.30454341,44891420.558731526,49721132.612966605,54002320.52401747,48556630.22992838,47021611.103151865,48785735.65108449,47316734.950885735,49764021.31461391,48883776.84444092,48620918.451778986,46700656.57598691,48809690.301548496
46536311.666666664,47294503.55123931,49574938.146648675,45776473.95103009,48555774.066797644,46855132.751091704,49190375.04711647,47932322.170487106,45698386.18745595,46606405.10452523,46792573.38864072,46955831.68238371,46750245.472097084,46214215.586009406,47036251.01874491
46739650.0,58836574.8659226,45654964.012595594,46457631.32348183,49344265.2259332,48295051.52838428,48141828.11911044,48835314.29083095,47527596.8992248,48812743.68231047,46772610.082961075,47851448.60924003,48385912.475866504,47100560.44180814,48302924.20537897
44096783.333333336,45993201.91332077,46336161.71839856,46123153.92082839,46557910.609037325,47256510.917030565,47182977.76102526,46638476.00286533,46726089.577950045,48269241.03769625,46487391.51244416,47940055.471907444,51712835.340627015,50620334.424217634,48384290.138549305
45170968.6,49052388.751993045,46388097.34592892,50591939.38086506,46794972.495088406,52376150.21834061,48462654.54202789,49336130.90974212,47342635.784198575,48158518.176475525,49804861.99744735,47903600.91924875,48496341.82219362,50031204.745346695,47211439.28280359
46716181.666666664,46061812.088708505,49261939.9460189,48107406.96796462,46836310.530451864,46862506.65502183,47227287.033546925,47847902.93696275,47830002.66228173,47967387.28906053,51210568.761965536,49657026.70576116,47082210.16824492,48130839.80364083,47835041.56479218
44613325.0,46456787.9402812,46323769.68061179,49442389.170531765,48084764.243614934,48106327.51091703,46067405.76705616,47279661.53295129,47392610.602145486,49056006.21274452,47317232.865347795,49301491.40185434,46953455.10710674,51085938.84229904,46504668.296658516
45244070.0,47278518.62588781,46315591.542959966,46297798.51148743,49606225.933202356,45604186.026200876,46365473.04937806,47261981.66189112,51936288.46605591,47535843.33809084,48156321.79323548,46281305.96719233,47126090.833869636,46442445.408058904,49672673.18663406
49676095.0,46780631.97564864,48490886.18983356,48293873.36856865,48354600.19646365,46491695.19650655,47023430.079155676,46769623.03008596,47229990.60371153,47643503.484174296,47214446.394384176,50112278.31048419,48260285.00505654,47857456.53507875,44412844.33577832
47456966.666666664,47008225.82983041,47531349.52766532,47665957.28616115,47016562.00392927,47340722.27074236,50998471.54165096,45919830.76647565,46948421.4235377,46362284.442951895,48202231.97192087,48119283.61993819,51947662.958536364,46106370.42339947,47281124.88997555
49275526.666666664,47535787.795332655,46424005.847953215,48918897.63779528,47299532.416502945,49223626.20087336,48239086.88277422,49374157.41404011,47638567.066008925,46236972.54638569,46116285.09891512,46888057.69078374,46067964.5122736,48713405.604418084,48897426.24286879
49594283.333333336,47954826.7864908,45436493.47728295,48828497.896667026,46659109.037328094,47081297.816593885,50370669.05390124,46642339.72063037,46310936.49675045,49226925.531021744,49005858.32801531,47091306.75964815,46856970.67206031,48158644.91716097,48426650.36674817
46331581.666666664,50632074.21365415,46596975.9334233,47826966.88598856,46199878.19253438,48344372.925764196,49801165.661515266,47200574.85673352,48021451.726568006,46538335.99194022,47518544.99042757,48696880.10143434,52351024.17946125,47863284.925342605,49046537.89731051
50308501.666666664,47817459.052036524,45828765.18218624,45486879.6893539,47411852.652259335,48170818.34061135,46834126.46061063,46262994.26934098,46413627.75037193,49076109.478633195,49148080.72750479,48554126.63444013,47771331.2494254,47251684.39353651,48972611.8989405
49728346.666666664,49179465.139875345,46650871.56995052,47261244.74166757,48024696.46365423,46496701.31004367,47565152.80814172,51301092.40687679,46432346.723044395,48282634.5395013,45394281.26994257,47350703.70076868,47838660.47623426,47655172.836980976,47619957.6202119
48069362.333333336,47483973.03957095,46699281.37651822,46859195.34030849,46316644.55795678,46296866.37554585,46852989.182058044,48154783.30945559,46847876.43880667,46173757.870875664,50588365.50733887,47629618.036294475,47520911.09680978,46611238.494579665,45758223.30888346
45738396.666666664,47945561.67560516,45106138.551506974,48933253.15499946,47051611.98428291,47939970.305676855,49100522.99283829,48103056.16045845,51543179.86062172,45832789.85811435,49863832.1633695,47491381.250495285,46521755.079525605,46523399.4681939,47170823.14588427
49222820.666666664,48264764.45861719,48673620.10796221,47779516.772732176,47680705.30451866,48776057.6419214,46918571.428571425,47662097.958452724,46622110.24978467,45536137.18411552,47703491.767708994,47597190.744116016,48183502.804082006,45016445.08079362,48010431.94784026
48295860.0,49961732.13509204,46972681.06162843,47714106.35314421,52386352.652259335,45612045.41484716,47971900.6784772,46805357.27077364,47328731.50105708,45796585.64352279,47571169.43203574,46415997.30565021,49385945.57322791,47887951.523829006,46343289.32355338
45595420.0,48820494.27453254,50180450.96716149,46770766.00151008,46899871.31630649,46970468.12227074,46453572.37090087,46560835.42263611,47456972.35925143,47085389.975652754,46406290.68283344,49494366.43157144,47206720.603107475,47571656.9032522,55699409.942950286
44499066.666666664,47980168.14031019,46275256.41025641,47534584.18725057,45383740.785854615,51937144.104803495,46859544.854881264,48016941.26074499,47539312.5048939,46654143.228948034,47583343.1716656,48030599.09660036,49503140.571848854,47257842.09449785,47243442.54278728
47573191.666666664,47171987.24452819,47735955.9154296,46457458.914895914,45427485.26522593,47582440.17467249,51437514.28571428,46205279.369627506,47360494.871192545,47148156.42683234,47817737.71537971,48533436.08843807,48818316.63142411,47474655.348742075,45360044.00977995
47705550.0,45046521.23496159,46012476.38326586,47182964.210980475,51268621.80746562,49010263.75545852,46134655.107425556,49107821.45415473,45014752.95591575,48506057.761732854,47187482.450542435,47269660.92400349,45821089.45481291,47511956.43280835,46910937.24531377
45382840.0,47118754.892013334,46404982.0062978,48242011.64922878,47803939.09626719,44902698.68995633,53564756.8790049,47778178.724928364,48806727.74254169,45354365.71236672,47224865.98596043,46951171.37649576,47749535.71756918,47960668.97115975,47274220.048899755
48433445.0,45814348.456298016,48864679.48717949,47630381.83583216,46027213.16306483,46298429.79912664,47460871.65473049,48817989.79226361,46081942.68264036,46061279.489547476,47714148.053605616,46057346.06545685,51796644.29530201,46256499.28410718,46627649.55175224
47963595.0,45440655.16741557,46121550.83220873,47135602.41613634,46567228.01571709,45860655.895196505,46569765.35996985,46196420.12893983,47193237.80440059,46139239.45932332,47998414.16719847,46550314.60496078,48967628.941803806,45268739.00593168,50552500.407497965
47075520.0,49844709.37817075,47412359.424201526,48647253.80217884,48218964.63654224,47903791.26637555,47822458.53750471,47090450.393982805,46746580.53402239,51322373.436319366,48383395.82003829,47858016.483081065,47062450.1241151,46579577.62323584,47241222.49388753
47990865.0,45226281.20017394,55649613.13540261,48604257.361665405,46330240.785854615,45828153.71179039,54272897.77610253,48189727.79369628,52504330.90595882,48848456.14977752,49776709.476707086,45735570.96441873,46812835.340627015,46194748.53753324,46827427.87286063
47466366.666666664,44891108.856355995,48274859.424201526,46658616.11476648,47769656.18860511,46164947.59825327,48249198.07764795,51318785.81661891,48187669.720460415,47921938.544202834,47760820.038289726,46359849.43339409,49391636.480647236,47295834.526488036,46772255.908720456
49802068.333333336,47752232.439483985,45345022.94197031,50178482.36436199,48591189.70530452,47454241.048034936,48042625.329815306,47825676.03868195,52526823.271474436,49841925.21198892,45484895.59668156,49347112.29098978,48917966.3510159,47028637.758232765,46610726.97636512
46855283.333333336,45709666.61835048,50640913.18038686,46496942.0774458,53204488.21218075,47352344.104803495,48086077.08254806,49830720.80945559,47194175.86719912,46106555.38577785,48577272.65475431,47333998.732070684,47474216.23609451,50468363.67355287,46385710.057049714
47421866.666666664,49029649.224525295,46815301.39451192,48239761.794844136,48929186.64047151,46744086.462882094,46506078.024877496,46683414.219197705,48114121.05551641,48635308.53832592,47384838.86407147,45867297.72565179,45920621.49489749,49606866.557578236,45910925.835370824
54077198.333333336,44429756.660385564,46864291.49797571,48565181.74954158,46729281.92534381,46635783.406113535,45889774.78326423,53996897.38538682,47472811.96460731,50190189.74057594,46926374.44160817,47348255.012283064,47265836.27838559,46908214.358764574,46866638.956805214
50306823.333333336,49924051.31178432,47495644.39946019,46803579.462841116,49096849.70530452,47983520.52401747,48615873.652468905,54103925.85959885,49242321.66627515,48860861.38863236,46677490.4275686,48943941.6752516,47389532.040084586,47774192.06381673,46109242.05378973
47600151.666666664,47334228.149007104,48200073.099415205,53305040.88016395,47081647.347740665,47720661.13537118,46802866.56615153,45533284.38395415,49345312.818103515,50502527.07581227,46732470.48500319,46941386.797686026,45015394.097637214,44538646.962569036,50643514.262428686
